更新日期,#genre#
湖南卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226698/1.m3u8$IPV4•线路7
湖南卫视,http://gat.xyys.site/cdnlive-fusion.php?mode=play&id=c39a7a374d888bce3912df71bcb0d580&token=MO9fE3b9swtXd8K26mW1CeKqfWEf4gkD;machineid=495211d81289co9b;userip=140.250.232.154;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路8
湖南卫视,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8$IPV4•线路9
湖南卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5199687338554291078_hlsb.m3u8$IPV4•线路10
湖南卫视,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8$IPV4•线路11
湖南卫视,http://113.57.140.161:10081/newlive/live/hls/30/live.m3u8$IPV4•线路12
湖南卫视,http://113.9.214.47:9003/hls/43/index.m3u8$IPV4•线路13
湖南卫视,http://61.163.181.78:85/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路14
湖南卫视,http://tvbox6.icu/tv/migu.php?id=hunws$IPV4•线路15
湖南卫视,http://111.221.137.234:44330/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路16
湖南卫视,http://111.29.9.33:6610/000000001000/1000000001000009115/index.m3u8?channel-id=bestzb&Contentid=1000000001000009115&livemode=1&stbId=3$IPV4•线路17
湖南卫视,http://120.87.19.109:80/PLTV/88888973/224/3221225682/10000100000000060000000000333514_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3xkkBoJ8GlARcWJaHjXoIMUwWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601$IPV4•线路18
湖南卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226698/1.m3u8$IPV4•线路19
湖南卫视,http://go.bkpcp.top/mg/hunws$IPV4•线路20
湖南卫视,http://m.061899.xyz/mg/hunws$IPV4•线路21
湖南卫视,http://k.061899.xyz/k.php?id=hunws$IPV4•线路22
湖南卫视,http://j.s.bkpcp.top/jj/hunws$IPV4•线路23
湖南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hunws$IPV4•线路24
湖南卫视,http://38.75.136.137:98/gslb/dsdqbv/hnwshd.m3u8?auth=test20251009$IPV4•线路25
湖南卫视,http://38.75.136.137:98/gslb/dsdqca/hnwshd.m3u8?auth=test20251009$IPV4•线路26
湖南卫视,http://bztv.tvbus.cc:8081/cdnlive/hnws.m3u8$IPV4•线路27
湖南卫视,http://173.208.212.130:8181/720p/hnws.m3u8$IPV4•线路28
湖南卫视,http://173.208.212.130:8181/1080p/hnws.m3u8$IPV4•线路29
湖南卫视,http://by4.nty.tv189.cn/live/tm-yshnws-4000k.m3u8$IPV4•线路30
东方卫视,http://204.12.221.218:8181/3m1080p/dfws.m3u8$IPV4•线路1
东方卫视,http://bp-resource-dfl.bestv.cn/155/3/video.m3u8$IPV4•线路2
东方卫视,http://home.szjim.top:4000/udp/239.77.1.218:5146$IPV4•线路3
东方卫视,http://115.29.208.41:34567/gd.php?id=dfws&kl=www.9kds.com$IPV4•线路4
东方卫视,http://go.bkpcp.top/mg/dfws$IPV4•线路5
东方卫视,http://198980.xyz:8888/rtp/239.49.8.140:6000$IPV4•线路6
东方卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226734/1.m3u8$IPV4•线路7
东方卫视,http://111.231.6.102:1234/651632648$IPV4•线路8
东方卫视,http://119.233.255.62:1234/651632648$IPV4•线路9
东方卫视,http://gat.xyys.site/cdnlive-fusion.php?mode=play&id=b0977d8b1d2a989a7177d9f6b6ff16e7&token=MO9fE3b9swtXd8K26mW1CeKqfWEf4gkD;machineid=495211d81289co9b;userip=140.250.232.154;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路10
东方卫视,http://47.106.39.47:8596/aikan.php?id=dfws$IPV4•线路11
东方卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953535631090825_hlsb.m3u8$IPV4•线路12
东方卫视,http://bp-resource-dfl.bestv.cn/148/3/video.m3u8$IPV4•线路13
东方卫视,http://113.57.140.161:10081/newlive/live/hls/29/live.m3u8$IPV4•线路14
东方卫视,http://221.226.51.220:50081/newlive/live/hls/29/live.m3u8$IPV4•线路15
东方卫视,http://111.221.137.234:44330/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路16
东方卫视,http://111.29.9.33:6610/000000001000/1000000001000005866/index.m3u8?channel-id=bestzb&Contentid=1000000001000005866&livemode=1&stbId=3$IPV4•线路17
东方卫视,http://120.87.19.109:80/PLTV/88888973/224/3221225686/10000100000000060000000000333818_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3xYs2oelcrWhz3Z2r9JG+IlwWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601$IPV4•线路18
东方卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226734/1.m3u8$IPV4•线路19
东方卫视,http://go.bkpcp.top/mg/dfws$IPV4•线路20
东方卫视,http://m.061899.xyz/mg/dfws$IPV4•线路21
东方卫视,http://k.061899.xyz/k.php?id=dfws$IPV4•线路22
东方卫视,http://j.s.bkpcp.top/jj/dfws$IPV4•线路23
东方卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dfws$IPV4•线路24
东方卫视,http://116.147.111.62:7788/651632648$IPV4•线路25
东方卫视,http://www.ikerobot.com:1234/651632648$IPV4•线路26
东方卫视,http://p.08top.top:8088/651632648$IPV4•线路27
东方卫视,http://111.76.18.39:1234/651632648$IPV4•线路28
东方卫视,http://mg.cttv.vip/651632648$IPV4•线路29
东方卫视,http://38.75.136.137:98/gslb/dsdqbv/dfwshd.m3u8?auth=test20251009$IPV4•线路30
东方卫视,http://38.75.136.137:98/gslb/dsdqca/dfwshd.m3u8?auth=test20251009$IPV4•线路31
东方卫视,http://bztv.tvbus.cc:8081/cdnlive/dfws.m3u8$IPV4•线路32
东方卫视,http://173.208.212.130:8181/720p/dfws.m3u8$IPV4•线路33
东方卫视,http://112.30.73.119:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路34
东方卫视,rtmp://yftv-wshls.yzbtv.cn/live/1bd7d$IPV4•线路35
东方卫视,http://by4.nty.tv189.cn/live/tm-xpdfws-4000k.m3u8$IPV4•线路36
北京卫视,http://204.12.221.218:8181/3m1080p/bjws.m3u8$IPV4•线路1
北京卫视,http://101.35.240.114:88/live.php?id=北京卫视$IPV4•线路2
北京卫视,http://173.208.212.130:8181/1080p/bjws.m3u8$IPV4•线路3
北京卫视,http://rihou.cc:555/tv/[mg]北京卫视$IPV4•线路4
北京卫视,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s41/index.m3u8?time=1749227137&sign=ea5bcf63d1a1e8ae634f83b70186337f$IPV4•线路5
北京卫视,http://222.86.15.171:9999/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路6
北京卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226719/1.m3u8$IPV4•线路7
北京卫视,http://111.231.6.102:1234/630287636$IPV4•线路8
北京卫视,http://119.233.255.62:1234/630287636$IPV4•线路9
北京卫视,http://gat.xyys.site/cdnlive-fusion.php?mode=play&id=db47125bc6c697e608358a9dfbf95f82&token=MO9fE3b9swtXd8K26mW1CeKqfWEf4gkD;machineid=495211d81289co9b;userip=140.250.232.154;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路10
北京卫视,http://61.161.61.119:9004/hls/30/index.m3u8$IPV4•线路11
北京卫视,http://113.9.214.47:9003/hls/37/index.m3u8$IPV4•线路12
北京卫视,http://171.38.148.188:9003/hls/69/index.m3u8$IPV4•线路13
北京卫视,http://120.237.39.10:9901/tsfile/live/1065_1.m3u8?key=txiptv&playlive=1&down=1$IPV4•线路14
北京卫视,http://112.123.243.37:50085/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路15
北京卫视,http://111.221.137.234:44330/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路16
北京卫视,http://111.29.9.33:6610/000000001000/1000000001000017156/index.m3u8?channel-id=bestzb&Contentid=1000000001000017156&livemode=1&stbId=3$IPV4•线路17
北京卫视,http://120.87.19.109:80/PLTV/88888973/224/3221225688/10000100000000060000000000333853_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3xP1nCG8AWssDJrTAHC0A/mwWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601$IPV4•线路18
北京卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226719/1.m3u8$IPV4•线路19
北京卫视,http://go.bkpcp.top/mg/bjws$IPV4•线路20
北京卫视,http://m.061899.xyz/mg/bjws$IPV4•线路21
北京卫视,http://k.061899.xyz/k.php?id=bjws$IPV4•线路22
北京卫视,http://j.s.bkpcp.top/jj/bjws$IPV4•线路23
北京卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=bjws$IPV4•线路24
北京卫视,http://116.147.111.62:7788/630287636$IPV4•线路25
北京卫视,http://www.ikerobot.com:1234/630287636$IPV4•线路26
北京卫视,http://p.08top.top:8088/630287636$IPV4•线路27
北京卫视,http://111.76.18.39:1234/630287636$IPV4•线路28
北京卫视,http://mg.cttv.vip/630287636$IPV4•线路29
北京卫视,http://38.75.136.137:98/gslb/dsdqbv/bjwshd.m3u8?auth=test20251009$IPV4•线路30
北京卫视,http://38.75.136.137:98/gslb/dsdqca/bjwshd.m3u8?auth=test20251009$IPV4•线路31
北京卫视,http://bztv.tvbus.cc:8081/cdnlive/bjws.m3u8$IPV4•线路32
北京卫视,http://173.208.212.130:8181/720p/bjws.m3u8$IPV4•线路33
北京卫视,http://112.30.73.119:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路34
北京卫视,http://112.30.73.119:9901/tsfile/live/1275_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路35
江苏卫视,http://204.12.221.218:8181/3m1080p/jsws.m3u8$IPV4•线路1
江苏卫视,http://101.35.240.114:88/live.php?id=江苏卫视$IPV4•线路2
江苏卫视,http://173.208.212.130:8181/1080p/jsws.m3u8$IPV4•线路3
江苏卫视,http://110.42.52.180:6688/live/live.php?token=1yeiVihw&id=jsws&zy.m3u8$IPV4•线路4
江苏卫视,http://go.bkpcp.top/mg/jsws$IPV4•线路5
江苏卫视,http://222.86.15.171:9999/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路6
江苏卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226692/1.m3u8$IPV4•线路7
江苏卫视,http://111.231.6.102:1234/623899368$IPV4•线路8
江苏卫视,http://119.233.255.62:1234/623899368$IPV4•线路9
江苏卫视,http://gat.xyys.site/cdnlive-fusion.php?mode=play&id=322fa7b66243b8d0edef9d761a42f263&token=MO9fE3b9swtXd8K26mW1CeKqfWEf4gkD;machineid=495211d81289co9b;userip=140.250.232.154;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路10
江苏卫视,http://113.57.140.161:10081/newlive/live/hls/31/live.m3u8$IPV4•线路11
江苏卫视,http://120.40.39.246:352/newlive/live/hls/31/live.m3u8$IPV4•线路12
江苏卫视,http://58.56.162.102:4466/newlive/live/hls/31/live.m3u8$IPV4•线路13
江苏卫视,http://221.226.51.220:50081/newlive/live/hls/31/live.m3u8$IPV4•线路14
江苏卫视,http://171.38.148.188:9003/hls/67/index.m3u8$IPV4•线路15
江苏卫视,http://111.221.137.234:44330/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路16
江苏卫视,http://111.29.9.33:6610/000000001000/1000000001000001828/index.m3u8?channel-id=bestzb&Contentid=1000000001000001828&livemode=1&stbId=3$IPV4•线路17
江苏卫视,http://120.87.19.109:80/PLTV/88888973/224/3221225685/10000100000000060000000000333755_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3x8gF4mryrhqsqlbIuteHHNQWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601$IPV4•线路18
江苏卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226692/1.m3u8$IPV4•线路19
江苏卫视,http://go.bkpcp.top/mg/jsws$IPV4•线路20
江苏卫视,http://m.061899.xyz/mg/jsws$IPV4•线路21
江苏卫视,http://k.061899.xyz/k.php?id=jsws$IPV4•线路22
江苏卫视,http://j.s.bkpcp.top/jj/jsws$IPV4•线路23
江苏卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jsws$IPV4•线路24
江苏卫视,http://116.147.111.62:7788/623899368$IPV4•线路25
江苏卫视,http://www.ikerobot.com:1234/623899368$IPV4•线路26
江苏卫视,http://p.08top.top:8088/623899368$IPV4•线路27
江苏卫视,http://111.76.18.39:1234/623899368$IPV4•线路28
江苏卫视,http://mg.cttv.vip/623899368$IPV4•线路29
江苏卫视,http://38.75.136.137:98/gslb/dsdqca/jswshd.m3u8?auth=test20251009$IPV4•线路30
江苏卫视,http://bztv.tvbus.cc:8081/cdnlive/jsws.m3u8$IPV4•线路31
江苏卫视,http://173.208.212.130:8181/720p/jsws.m3u8$IPV4•线路32
江苏卫视,http://173.208.212.130:8181/1080p/jsws.m3u8$IPV4•线路33
江苏卫视,rtmp://yftv-wshls.yzbtv.cn/live/1bd81$IPV4•线路34
山东卫视,http://204.12.221.218:8181/3m1080p/sdws.m3u8$IPV4•线路1
山东卫视,http://148.135.93.213/live.php?id=山东卫视$IPV4•线路2
山东卫视,http://173.208.212.130:8181/1080p/sdws.m3u8$IPV4•线路3
山东卫视,http://rihou.cc:555/tv/[mg]山东卫视$IPV4•线路4
山东卫视,http://go.bkpcp.top/mg/sdws$IPV4•线路5
山东卫视,http://222.86.15.171:9999/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路6
山东卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226693/1.m3u8$IPV4•线路7
山东卫视,http://gat.xyys.site/cdnlive-fusion.php?mode=play&id=28502a1b6bf5fbe7c6da9241db596237&token=MO9fE3b9swtXd8K26mW1CeKqfWEf4gkD;machineid=495211d81289co9b;userip=140.250.232.154;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路8
山东卫视,http://113.57.140.161:10081/newlive/live/hls/35/live.m3u8$IPV4•线路9
山东卫视,http://120.40.39.246:352/newlive/live/hls/35/live.m3u8$IPV4•线路10
山东卫视,http://58.56.162.102:4466/newlive/live/hls/35/live.m3u8$IPV4•线路11
山东卫视,http://221.226.51.220:50081/newlive/live/hls/35/live.m3u8$IPV4•线路12
山东卫视,http://113.9.214.47:9003/hls/38/index.m3u8$IPV4•线路13
山东卫视,http://120.76.248.139/live/bfgd/4200000099.m3u8$IPV4•线路14
山东卫视,http://tvbox6.icu/tv/migu.php?id=sdws$IPV4•线路15
山东卫视,http://111.221.137.234:44330/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路16
山东卫视,http://111.29.9.33:6610/000000001000/1000000001000012807/index.m3u8?channel-id=bestzb&Contentid=1000000001000012807&livemode=1&stbId=3$IPV4•线路17
山东卫视,http://120.87.19.109:80/PLTV/88888973/224/3221225690/10000100000000060000000000333859_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3xatAwmvhnHm6/t3z4H8RxYQWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601$IPV4•线路18
山东卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226693/1.m3u8$IPV4•线路19
山东卫视,http://go.bkpcp.top/mg/sdws$IPV4•线路20
山东卫视,http://m.061899.xyz/mg/sdws$IPV4•线路21
山东卫视,http://k.061899.xyz/k.php?id=sdws$IPV4•线路22
山东卫视,http://j.s.bkpcp.top/jj/sdws$IPV4•线路23
山东卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=sdws$IPV4•线路24
山东卫视,http://38.75.136.137:98/gslb/dsdqca/sdwshd.m3u8?auth=test20251009$IPV4•线路25
山东卫视,http://bztv.tvbus.cc:8081/cdnlive/sdws.m3u8$IPV4•线路26
山东卫视,http://173.208.212.130:8181/720p/sdws.m3u8$IPV4•线路27
山东卫视,rtmp://yftv-wshls.yzbtv.cn/live/1bd5d$IPV4•线路28
安徽卫视,http://204.12.221.218:8181/3m1080p/ahws.m3u8$IPV4•线路1
安徽卫视,http://101.35.240.114:88/live.php?id=安徽卫视$IPV4•线路2
安徽卫视,http://173.208.212.130:8181/1080p/ahwss.m3u8$IPV4•线路3
安徽卫视,http://110.42.52.180:6688/live/live.php?token=1yeiVihw&id=ahws&zy.m3u8$IPV4•线路4
安徽卫视,http://go.bkpcp.top/mg/ahws$IPV4•线路5
安徽卫视,http://222.86.15.171:9999/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路6
安徽卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226655/1.m3u8$IPV4•线路7
安徽卫视,http://gat.xyys.site/cdnlive-fusion.php?mode=play&id=5b0447ba48dbb6be1c286bab83f77e39&token=MO9fE3b9swtXd8K26mW1CeKqfWEf4gkD;machineid=495211d81289co9b;userip=140.250.232.154;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路8
安徽卫视,http://113.9.214.47:9003/hls/33/index.m3u8$IPV4•线路9
安徽卫视,http://219.147.245.238:25480/newlive/live/hls/40/live.m3u8$IPV4•线路10
安徽卫视,http://58.56.162.102:4466/newlive/live/hls/40/live.m3u8$IPV4•线路11
安徽卫视,http://118.122.144.115:8888/newlive/live/hls/40/live.m3u8$IPV4•线路12
安徽卫视,http://112.123.243.37:50085/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路13
安徽卫视,http://tvpull.careryun.com/tv/ahws.m3u8$IPV4•线路14
安徽卫视,http://113.9.214.47:9003/hls/33/index.m3u8$IPV4•线路15
安徽卫视,http://111.221.137.234:44330/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路16
安徽卫视,http://111.29.9.33:6610/000000001000/1000000001000020780/index.m3u8?channel-id=bestzb&Contentid=1000000001000020780&livemode=1&stbId=3$IPV4•线路17
安徽卫视,http://120.87.19.109:80/PLTV/88888973/224/3221225687/10000100000000060000000000333836_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3x7vD8xMFUhMRzk942k+HULAWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601$IPV4•线路18
安徽卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226655/1.m3u8$IPV4•线路19
安徽卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226664/1.m3u8$IPV4•线路20
安徽卫视,http://go.bkpcp.top/mg/ahws$IPV4•线路21
安徽卫视,http://m.061899.xyz/mg/ahws$IPV4•线路22
安徽卫视,http://k.061899.xyz/k.php?id=ahws$IPV4•线路23
安徽卫视,http://j.s.bkpcp.top/jj/ahws$IPV4•线路24
安徽卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=ahws$IPV4•线路25
安徽卫视,http://bztv.tvbus.cc:8081/cdnlive/ahws.m3u8$IPV4•线路26
安徽卫视,http://173.208.212.130:8181/720p/ahws.m3u8$IPV4•线路27
重庆卫视,http://204.12.221.218:8181/3m1080p/cqws.m3u8$IPV4•线路1
重庆卫视,http://148.135.93.213/live.php?id=重庆卫视$IPV4•线路2
重庆卫视,http://home.szjim.top:4000/udp/239.77.1.162:5146$IPV4•线路3
重庆卫视,http://61.178.227.57:9901/tsfile/live/0142_2.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$IPV4•线路4
重庆卫视,http://59.188.94.126:35455/bptv/10000100000000050000000004796458.m3u8$IPV4•线路5
重庆卫视,http://198980.xyz:8888/rtp/239.49.8.149:6000$IPV4•线路6
重庆卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226680/1.m3u8$IPV4•线路7
重庆卫视,http://111.231.6.102:1234/738910914$IPV4•线路8
重庆卫视,http://gat.xyys.site/cdnlive-fusion.php?mode=play&id=5731a167d79c432575056c4963dc8049&token=MO9fE3b9swtXd8K26mW1CeKqfWEf4gkD;machineid=495211d81289co9b;userip=140.250.232.154;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路9
重庆卫视,http://61.161.61.119:9004/hls/41/index.m3u8$IPV4•线路10
重庆卫视,http://171.38.148.188:9003/hls/58/index.m3u8$IPV4•线路11
重庆卫视,http://113.9.214.47:9003/hls/47/index.m3u8$IPV4•线路12
重庆卫视,http://221.7.175.154:8445/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路13
重庆卫视,http://120.198.86.186:9901/tsfile/live/1073_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路14
重庆卫视,http://tvbox6.icu/tv/migu.php?id=cqws$IPV4•线路15
重庆卫视,http://111.221.137.234:44330/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路16
重庆卫视,http://111.29.9.33:6610/000000001000/1000000001000001096/index.m3u8?channel-id=bestzb&Contentid=1000000001000001096&livemode=1&stbId=3$IPV4•线路17
重庆卫视,http://120.87.19.109:80/PLTV/88888973/224/3221225671/10000100000000060000000000331497_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3xlXd/gsgx/ywYh9kFCQzR+QWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601$IPV4•线路18
重庆卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226680/1.m3u8$IPV4•线路19
重庆卫视,http://go.bkpcp.top/mg/cqws$IPV4•线路20
重庆卫视,http://m.061899.xyz/mg/cqws$IPV4•线路21
重庆卫视,http://k.061899.xyz/k.php?id=cqws$IPV4•线路22
重庆卫视,http://j.s.bkpcp.top/jj/cqws$IPV4•线路23
重庆卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cqws$IPV4•线路24
重庆卫视,http://116.147.111.62:7788/738910914$IPV4•线路25
重庆卫视,http://www.ikerobot.com:1234/738910914$IPV4•线路26
重庆卫视,http://p.08top.top:8088/738910914$IPV4•线路27
重庆卫视,http://111.76.18.39:1234/738910914$IPV4•线路28
重庆卫视,http://mg.cttv.vip/738910914$IPV4•线路29
重庆卫视,http://38.75.136.137:98/gslb/dsdqca/cqwshd.m3u8?auth=test20251009$IPV4•线路30
重庆卫视,http://bztv.tvbus.cc:8081/cdnlive/cqws.m3u8$IPV4•线路31
重庆卫视,http://by4.nty.tv189.cn/live/tm-xpcqws-4000k.m3u8$IPV4•线路32
四川卫视,http://204.12.221.218:8181/3m1080p/scws.m3u8$IPV4•线路1
四川卫视,http://148.135.93.213/live.php?id=四川卫视$IPV4•线路2
四川卫视,http://home.szjim.top:4000/udp/239.77.0.159:5146$IPV4•线路3
四川卫视,http://115.29.208.41:34567/gd.php?id=scws&kl=www.9kds.com$IPV4•线路4
四川卫视,http://go.bkpcp.top/mg/scws$IPV4•线路5
四川卫视,http://198980.xyz:8888/rtp/239.49.8.110:8000$IPV4•线路6
四川卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226659/1.m3u8$IPV4•线路7
四川卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226697/1.m3u8$IPV4•线路8
四川卫视,http://gat.xyys.site/cdnlive-fusion.php?mode=play&id=b82fa4086c9a2c9442279efbb80cce31&token=MO9fE3b9swtXd8K26mW1CeKqfWEf4gkD;machineid=495211d81289co9b;userip=140.250.232.154;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路9
四川卫视,http://113.9.214.47:9003/hls/40/index.m3u8$IPV4•线路10
四川卫视,http://171.38.148.188:9003/hls/65/index.m3u8$IPV4•线路11
四川卫视,http://112.27.5.218:9901/tsfile/live/faacts/0123_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路12
四川卫视,http://112.123.243.37:50085/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路13
四川卫视,http://221.7.175.154:8445/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路14
四川卫视,http://tvpull.careryun.com/tv/cn_ahws.m3u8$IPV4•线路15
四川卫视,http://111.221.137.234:44330/tsfile/live/0137_2.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路16
四川卫视,http://111.29.9.33:6610/000000001000/1000000002000016825/index.m3u8?channel-id=bestzb&Contentid=1000000002000016825&livemode=1&stbId=3$IPV4•线路17
四川卫视,http://120.87.19.109:80/PLTV/88888973/224/3221225668/10000100000000060000000000331423_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3xx5E4xvrqwXbSgntHWQu+FAWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601$IPV4•线路18
